1.629899344625074491e+03,1.706668322835986146e+03,1.287379376968252473e+03,1.627727500212783980e+03
1.139018945634266856e+04,9.792354200988467710e+03,1.310957990115321263e+04,6.657548599670511067e+03
7.540415454545454850e+03,6.773051818181817907e+03,8.081302727272727680e+03,5.323419090909091210e+03
5.278261203585147086e+03,4.555463508322663074e+03,6.608778489116517449e+03,4.033604353393085603e+03
1.149206695464362929e+04,9.627406047516198669e+03,1.355711879049676099e+04,1.177479265658747318e+04
9.181684959349593555e+03,8.371559959349593555e+03,1.119344105691056939e+04,4.079511178861788721e+03
1.686126171875000000e+04,1.038507812500000000e+04,1.456463281250000000e+04,2.196669140625000000e+04
