9.707186985172982531e+03,7.116342668863261451e+02,1.180071169686985195e+04,5.029548599670511067e+03,7.644327307719110676e-02,2.587597072769368470e-02
5.879794545454545187e+03,6.456809090909090401e+02,6.780705454545454813e+03,3.695419090909090755e+03,1.114855064163004367e-01,3.724959747317949793e-02
3.624179257362356111e+03,8.657234314980793499e+01,5.313048655569782568e+03,2.405604353393085603e+03,2.547669623316314511e-02,8.659222759769725705e-03
9.807075593952484269e+03,4.471814254859611424e+02,1.224802159827213836e+04,1.014679265658747318e+04,4.821328404656215205e-02,1.645757242537870119e-02
7.507208333333333030e+03,8.467977642276422330e+02,9.889330284552845114e+03,2.451511178861788721e+03,1.150521457316577567e-01,3.849031293779395235e-02
1.517177343750000000e+04,0.000000000000000000e+00,1.324399609375000000e+04,2.033869140625000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
