3.580565507721004224e+02
2.176995420002621415e+02
1.632900868801493175e+02
1.349047592252974823e+02
1.631936524881480182e+02
1.273021712530202052e+02
9.004203927862826617e+01
8.421265626971793949e+01
6.874545949457366589e+01
7.371528513908221214e+01
4.132461044826745820e+02
2.890864749983827551e+02
1.851327803885503158e+02
1.531232264644472707e+02
1.743296528100631519e+02
1.506771423438930242e+02
1.209946601255774539e+02
7.460828672706389852e+01
9.643965731416000153e+01
6.518009362254778694e+01
