1.365875695710805076e+02
8.673463985207111193e+01
8.190507965497437226e+01
7.053280466023095130e+01
6.667915358828045669e+01
1.754999200189068063e+02
1.088677147675164747e+02
9.689469917333926219e+01
8.899903010268165815e+01
8.988571420554400504e+01
